                                              name   nodes avg_len min_len max_len avg_deg min_deg max_deg path_num path_total_len
                          topology-zoo/Rediris.gml      19    3.27       2       5    3.26       1      11      215            766
                           topology-zoo/Atmnet.gml      21    5.28       2      10    2.10       1       3      113            769
                            topology-zoo/Quest.gml      20    3.69       2       6    3.10       1       6      180            770
                       topology-zoo/Belnet2007.gml      21    4.41       2       8    2.29       2       5      146            779
                       topology-zoo/Belnet2008.gml      21    4.41       2       8    2.29       2       5      146            779
                           topology-zoo/Oxford.gml      20    4.30       2       8    2.60       2       5      159            789
                       topology-zoo/Belnet2009.gml      21    4.41       2       8    2.29       2       5      150            792
                      topology-zoo/EliBackbone.gml      20    3.85       2       7    3.00       2       6      190            824
                          topology-zoo/Restena.gml      19    3.70       2       6    2.21       1       7      213            853
                          topology-zoo/Easynet.gml      19    4.06       2       7    2.74       1       5      192            859
                       topology-zoo/Belnet2010.gml      22    4.42       2       8    2.27       2       5      160            861
                         topology-zoo/Jgn2Plus.gml      18    4.36       2       8    1.89       1       8      187            871
                      topology-zoo/Pacificwave.gml      18    3.30       2       4    2.44       1       9      253            874
                       topology-zoo/HiberniaUs.gml      22    4.95       2      12    2.64       1       4      165            916
                          topology-zoo/Bandcon.gml      22    3.66       0       7    2.55       0       5      198            922
                   topology-zoo/Packetexchange.gml      21    4.64       2      10    2.57       1       4      178            924
                        topology-zoo/BtAsiaPac.gml      20    3.32       2       5    3.10       1      12      268            949
                       topology-zoo/Janetlense.gml      20    3.07       2       5    3.40       1      16      305            961
                           topology-zoo/Marnet.gml      20    2.98       2       4    2.70       1      17      323            993
                             topology-zoo/York.gml      23    6.22       2      11    2.09       1       4      129           1008
                       topology-zoo/GtsRomania.gml      21    3.59       2       6    2.29       1      11      277           1053
                     topology-zoo/Arpanet19723.gml      25    5.58       2      11    2.24       1       3      154           1087
                             topology-zoo/Abvt.gml      23    4.28       2       8    2.70       1       5      224           1101
                           topology-zoo/Twaren.gml      20    3.63       2       5    2.00       1       8      304           1160
                           topology-zoo/Psinet.gml      24    5.74       2      12    2.08       1       4      173           1191
                             topology-zoo/Xeex.gml      24    3.95       2       7    2.83       1       7      269           1214
                           topology-zoo/Harnet.gml      21    4.06       2       6    2.19       1       6      281           1229
                       topology-zoo/Darkstrand.gml      28    5.86       2      12    2.21       2       3      167           1283
                   topology-zoo/KentmanApr2007.gml      23    3.60       0       7    2.00       0       8      304           1287
                           topology-zoo/Biznet.gml      29    6.59       2      17    2.28       1       4      165           1297
                            topology-zoo/Funet.gml      26    5.35       2      10    2.31       1       5      206           1320
                           topology-zoo/Aconet.gml      23    3.43       2       5    2.70       1       8      357           1330
                       topology-zoo/Garr200109.gml      22    3.40       2       4    2.18       1      10      378           1350
                       topology-zoo/Garr200404.gml      22    3.42       2       4    2.18       1       9      378           1356
                      topology-zoo/Renater1999.gml      24    4.18       2       8    1.92       1      10      299           1360
                     topology-zoo/Arpanet19728.gml      29    5.68       2      10    2.21       2       3      177           1375
                           topology-zoo/Azrena.gml      22    4.31       2       7    1.91       1       5      294           1376
                             topology-zoo/Uran.gml      24    4.61       2       9    2.00       1       9      275           1376
                       topology-zoo/Cesnet2001.gml      23    3.62       2       5    2.00       1      12      367           1404
                        topology-zoo/VisionNet.gml      24    6.56       2      13    1.92       1       3      184           1410
                          topology-zoo/AttMpls.gml      25    3.38       2       6    4.48       2      10      389           1421
                            topology-zoo/Sunet.gml      26    5.52       2      13    2.46       1       4      225           1422
                topology-zoo/HurricaneElectric.gml      24    3.76       2       7    3.08       1       8      350           1432
                       topology-zoo/Belnet2003.gml      23    3.17       2       4    3.39       1      16      441           1437
                       topology-zoo/Belnet2004.gml      23    3.17       2       4    3.39       1      16      441           1437
                       topology-zoo/Belnet2005.gml      23    3.15       2       4    3.57       1      16      445           1438
                       topology-zoo/Belnet2006.gml      23    3.15       2       4    3.57       1      16      445           1438
                      topology-zoo/Renater2001.gml      24    3.91       2       7    2.25       1       9      343           1441
                         topology-zoo/BtEurope.gml      24    3.32       2       5    3.08       1      13      417           1460
                       topology-zoo/Garr199904.gml      23    3.43       2       4    2.17       1       9      418           1503
                       topology-zoo/Garr199905.gml      23    3.43       2       4    2.17       1       9      418           1503
                             topology-zoo/Agis.gml      25    4.18       2       8    2.40       1       6      336           1558
                          topology-zoo/Shentel.gml      28    5.74       2      14    2.50       1       4      242           1561
                            topology-zoo/Istar.gml      23    4.35       2       8    2.00       1       7      352           1628
                             topology-zoo/Fccn.gml      23    3.77       2       6    2.17       1      11      418           1633
                       topology-zoo/Garr200112.gml      24    3.43       2       4    2.17       1      10      460           1652
